Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
03/04/2021,9,RI,"354,585",0,0,0,0,"33,472",0,"41,478",0,"290,963",0,"290,831",0,0,"160,340","130,623",0,"48,221","24,204","15,260","8,757","29,907","13,863","8,980","7,064","27,466",0,"34,021",0,"291,818","208,621",19.7,0,0,"208,531",24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,WI,"1,876,225",0,0,0,0,"32,224",0,"41,183",0,"1,596,290",0,"1,595,627",0,1,"696,990","899,169",130,"153,881","70,130","47,067","36,684","112,215","47,894","33,125","31,196","27,416",0,"35,024",0,"1,600,278","1,024,560",17.6,0,0,"1,024,096",22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,ND,"289,160",0,0,0,0,"37,944",0,"49,693",0,"246,289",0,"246,045",0,0,"122,693","123,596",0,"6,502","2,971","2,190","1,341","3,624","1,607","1,209",808,"32,319",0,"42,284",0,"238,428","153,398",20.1,0,0,"153,219",26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,ME,"487,680",0,0,0,0,"36,280",0,"44,522",0,"334,528",0,"334,368",0,0,"173,920","160,588",20,"36,581","16,420","14,467","5,694","23,321","9,624","9,463","4,234","24,887",0,"30,526",0,"340,820","229,456",17.1,0,0,"229,345",20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,VI,"38,080",0,0,0,0,"36,378",0,"46,638",0,"21,615",0,"21,587",0,0,"10,346","11,269",0,100,0,0,100,97,0,0,97,"20,649",0,"26,438",0,"21,224","14,123",13.5,0,0,"14,097",17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,NE,"665,870",0,0,0,0,"34,422",0,"45,660",0,"513,497",0,"513,041",0,4,"257,881","254,565","1,047","56,737","25,331","21,564","9,842","37,562","16,322","14,434","6,806","26,545",0,"35,180",0,"510,687","332,116",17.2,0,0,"331,800",22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,NV,"984,300",0,0,0,0,"31,956",0,"41,227",0,"750,160",0,"749,941",0,0,"350,427","399,733",0,"72,028","16,014","13,342","42,672","51,371","9,557","8,130","33,684","24,355",0,"31,411",0,"742,918","478,334",15.5,0,0,"478,178",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,MA,"2,381,160",0,0,0,0,"34,547",0,"42,984",0,"1,941,018",0,"1,939,598",0,1,"956,812","984,165",40,"304,011","136,357","122,872","44,782","183,178","77,392","70,740","35,046","28,161",0,"35,013",0,"1,925,044","1,341,520",19.5,0,0,"1,340,449",24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,IA,"1,020,845",0,0,0,0,"32,356",0,"42,041",0,"773,314",0,"772,734",0,22,"443,157","330,016",119,"135,264","60,371","44,293","30,600","89,430","36,265","29,072","24,093","24,510",0,"31,823",0,"780,356","567,609",18,0,0,"567,184",23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,OK,"1,635,550",0,0,0,0,"41,333",0,"54,432",0,"1,181,414",0,"1,180,656",0,6,"561,512","619,890",6,"63,298","30,450","15,171","17,677","43,279","19,055","11,107","13,117","29,857",0,"39,293",0,"1,173,497","739,525",18.7,0,0,"738,913",24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,CA,"13,233,190",0,0,0,0,"33,491",0,"43,221",0,"9,860,209",0,"9,854,715",0,451,"4,812,410","5,047,331",17,"753,982","358,009","314,927","81,046","474,010","216,463","199,471","58,076","24,955",0,"32,186",0,"9,843,595","6,739,681",17.1,0,0,"6,735,351",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,AZ,"2,453,985",0,0,0,0,"33,715",0,"43,522",0,"1,979,929",0,"1,977,081",0,1,"878,971","1,100,542",415,"105,179","49,680","31,593","23,906","76,446","34,808","22,364","19,274","27,202",0,"35,064",0,"1,936,293","1,298,827",17.8,0,0,"1,296,891",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,VT,"246,000",0,0,0,0,"39,424",0,"48,237",0,"175,767",0,"175,637",0,0,"93,909","81,706",152,"20,540","9,447","6,772","4,321","13,083","5,594","4,197","3,292","28,168",0,"34,440",0,"172,126","111,890",17.9,0,0,"111,798",21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,LTC,"12,343,045",0,0,0,0,0,0,0,0,"7,262,104",0,0,0,0,"1,778,741","5,477,343","6,020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,CT,"1,345,595",0,0,0,0,"37,742",0,"47,416",0,"1,087,313",0,"1,086,154",0,0,"483,627","603,672",14,"129,382","62,264","49,775","17,343","77,237","35,857","28,432","12,948","30,497",0,"38,274",0,"1,085,230","759,702",21.3,0,0,"758,885",26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,AR,"990,640",0,0,0,0,"32,827",0,"42,743",0,"704,368",0,"704,137",0,1,"347,500","356,786",81,"28,194","7,577","3,565","17,052","18,878","4,643","2,291","11,944","23,340",0,"30,382",0,"706,599","452,615",15,0,0,"452,414",19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,KY,"1,449,775",0,0,0,0,"32,450",0,"41,843",0,"1,117,369",0,"1,116,990",0,3,"583,067","534,235",64,"93,394","43,030","27,293","23,071","63,255","26,948","17,626","18,681","25,010",0,"32,238",0,"1,146,290","759,350",17,0,0,"759,035",21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,SC,"1,541,005",0,0,0,0,"29,930",0,"38,167",0,"1,202,753",0,"1,201,759",0,0,"424,687","777,134",932,"97,954","52,303","28,624","17,027","63,593","32,112","18,533","12,948","23,360",0,"29,765",0,"1,222,765","784,515",15.2,0,0,"783,806",19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,DD2,"1,628,105",0,0,0,0,0,0,0,0,"1,039,783",0,"1,039,495",0,0,"479,871","559,513",399,0,0,0,0,0,0,0,0,0,0,0,0,"1,039,783","706,316",0,0,0,"706,064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,DC,"324,505",0,0,0,0,"45,980",0,"56,183",0,"207,421",0,"207,406",0,0,"80,992","126,429",0,"7,783","3,744","3,180",859,"5,287","2,312","2,242",733,"29,390",0,"35,909",0,"134,692","90,190",12.8,0,0,"90,183",15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,NY,"6,565,865",0,0,0,0,"33,751",0,"42,566",0,"4,730,809",0,"4,728,748",0,6,"2,430,652","2,299,652",499,"390,885","189,555","132,579","68,751","248,989","111,803","80,676","56,510","24,318",0,"30,656",0,"4,706,541","3,052,380",15.7,0,0,"3,050,654",19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,LA,"1,515,740",0,0,0,0,"32,605",0,"42,563",0,"1,139,071",0,"1,138,852",0,0,"479,238","659,068",765,"107,067","37,897","19,094","50,076","73,922","23,225","12,745","37,952","24,503",0,"31,980",0,"1,122,540","717,682",15.4,0,0,"717,506",20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,MS,"1,005,145",0,0,0,0,"33,773",0,"44,132",0,"685,610",0,"685,474",0,0,"376,532","308,832",246,"50,557","24,743","11,477","14,337","31,988","14,855","7,405","9,728","23,037",0,"30,097",0,"691,721","448,882",15.1,0,0,"448,783",19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,IH2,"1,102,700",0,0,0,0,"52,943",0,0,0,"603,339",0,"600,332",0,6,"321,139","282,194",0,0,0,0,0,0,0,0,0,"28,968",0,0,0,"603,339","407,135",19.5,0,0,"404,744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,WY,"224,885",0,0,0,0,"38,856",0,"50,533",0,"163,194",0,"163,135",0,0,"85,336","77,808",50,"6,705","1,368",650,"4,687","3,888",744,391,"2,753","28,197",0,"36,657",0,"161,348","103,497",17.9,0,0,"103,451",23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,OR,"1,363,665",0,0,0,0,"32,332",0,"40,692",0,"1,073,041",0,"1,071,615",0,3,"516,271","555,948",819,"111,338","54,937","39,649","16,752","71,528","33,690","25,418","12,420","25,441",0,"31,977",0,"1,069,251","677,995",16.1,0,0,"677,153",20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,NH,"466,775",0,0,0,0,"34,329",0,"42,263",0,"349,825",0,"349,222",0,0,"197,301","152,497",27,"46,692","21,443","19,092","6,157","27,948","12,170","10,855","4,923","25,728",0,"31,619",0,"362,735","255,746",18.8,0,0,"255,305",23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,GA,"3,339,265",0,0,0,0,"31,451",0,"41,157",0,"2,187,289",0,"2,186,715",0,0,"1,233,979","953,110",200,"118,016","68,876","36,600","12,540","72,322","40,569","22,234","9,519","20,601",0,"26,951",0,"2,158,965","1,310,024",12.3,0,0,"1,309,591",16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,UT,"953,380",0,0,0,0,"29,738",0,"41,911",0,"746,392",0,"745,701",0,0,"352,721","393,671",0,"54,689","20,466","18,519","15,704","34,630","12,687","11,585","10,358","23,281",0,"32,781",0,"745,263","422,649",13.2,0,0,"422,161",18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,TX,"8,839,175",0,0,0,0,"30,484",0,"40,930",0,"6,379,094",0,"6,357,722",0,52,"3,192,492","3,186,344",206,"451,794","210,048","147,579","94,167","282,192","124,820","89,508","67,864","22,000",0,"29,439",0,"6,136,013","3,955,205",13.6,0,0,"3,941,496",18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,IL,"4,093,855",0,0,0,0,"32,307",0,"41,545",0,"3,107,699",0,"3,105,597",0,0,"1,515,717","1,590,843","1,139","395,069","148,491","99,747","146,831","275,902","91,950","63,823","120,129","24,524",0,"31,516",0,"3,138,982","2,153,991",17,0,0,"2,152,350",21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,PA,"4,332,465",0,0,0,0,"33,842",0,"42,611",0,"3,036,398",0,"3,034,236",0,0,"1,587,958","1,448,358",82,"395,040","203,107","173,964","17,969","233,808","117,642","103,091","13,075","23,718",0,"29,843",0,"3,040,687","2,080,306",16.2,0,0,"2,078,671",20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,VA2,"3,191,805",0,0,0,0,0,0,0,0,"2,476,015",0,"2,475,996",0,0,"1,318,302","1,157,713",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,476,015","1,595,222",0,0,0,"1,595,208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,WV,"659,465",0,0,0,0,"36,797",0,"46,033",0,"553,449",0,"552,941",0,5,"279,118","274,326",0,"25,934",0,0,"25,934","17,465",0,0,"17,465","30,882",0,"38,598",0,"544,286","330,737",18.5,0,0,"330,409",23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,US,"109,905,530",0,0,0,0,"33,104",0,"43,066",0,"82,572,848",0,"82,504,049",0,"1,001","40,261,524","42,193,285","117,038","7,262,104","3,384,617","2,391,520","1,485,967","4,685,905","2,053,986","1,505,863","1,126,056","24,872",0,"32,329",0,"82,572,848","54,035,670",16.3,0,0,"53,986,011",21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,AL,"1,530,470",0,0,0,0,"31,214",0,"40,118",0,"1,032,171",0,"1,031,902",0,0,"539,117","493,054",0,"78,381","42,136","26,636","9,609","49,129","25,326","17,341","6,462","21,051",0,"27,049",0,"1,056,612","688,791",14,0,0,"688,542",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,MI,"3,179,160",0,0,0,0,"31,833",0,"40,535",0,"2,476,796",0,"2,476,246",0,2,"1,081,651","1,395,143",0,"257,788","123,406","70,163","64,219","174,295","77,589","46,505","50,201","24,801",0,"31,573",0,"2,519,576","1,590,980",15.9,0,0,"1,590,603",20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,AS,"38,810",0,0,0,0,"69,691",0,"89,348",0,"21,625",0,"21,328",0,0,"5,043","16,582",0,0,0,0,0,0,0,0,0,"38,832",0,"49,101",0,"21,750","13,467",24.2,0,0,"13,257",30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,MH,"35,000",0,0,0,0,"59,918",0,"76,818",0,"12,111",0,"12,103",0,0,"12,111",0,0,0,0,0,0,0,0,0,0,"20,733",0,"26,564",0,"12,120","9,394",16.1,0,0,"9,385",20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,OH,"3,817,675",0,0,0,0,"32,660",0,"41,901",0,"2,850,454",0,"2,849,216",0,258,"1,496,426","1,351,957","1,813","350,643","162,523","108,624","79,496","227,464","96,913","67,660","62,891","24,386",0,"31,272",0,"2,839,399","1,829,145",15.6,0,0,"1,828,334",20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,MT,"387,485",0,0,0,0,"36,255",0,"46,119",0,"301,007",0,"300,710",0,0,"169,475","131,455",77,"20,904","10,374","6,908","3,622","13,622","6,528","4,539","2,555","28,164",0,"35,791",0,"302,295","199,610",18.7,0,0,"199,373",23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,WA,"2,572,750",0,0,0,0,"33,786",0,"43,226",0,"1,942,877",0,"1,941,843",0,2,"993,969","947,970",936,"147,550","63,385","44,502","39,663","99,120","41,254","30,499","27,367","25,514",0,"32,626",0,"1,949,684","1,243,596",16.3,0,0,"1,242,875",20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,NC,"3,301,865",0,0,0,0,"31,482",0,"40,329",0,"2,661,523",0,"2,659,840",0,0,"1,116,095","1,545,099",329,"206,207","103,055","61,695","41,457","142,238","65,548","41,777","34,913","25,377",0,"32,487",0,"2,627,961","1,692,968",16.1,0,0,"1,691,879",20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,BP2,"65,335",0,0,0,0,0,0,0,0,"66,375",0,"66,372",0,0,"26,369","40,006",0,0,0,0,0,0,0,0,0,0,0,0,0,"66,375","40,290",0,0,0,"40,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,ID,"546,405",0,0,0,0,"30,576",0,"40,811",0,"428,196",0,"428,190",0,13,"227,436","200,609",138,"26,410","8,228","4,665","13,517","16,324","4,772","2,882","8,670","23,961",0,"31,982",0,"432,858","275,118",15.4,0,0,"275,109",20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,GU,"86,560",0,0,0,0,"52,218",0,"66,946",0,"56,131",0,"56,114",0,0,"26,661","29,470",0,1,0,0,1,1,0,0,1,"33,861",0,"43,399",0,"56,123","34,944",21.1,0,0,"34,934",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,CA,"12,776,090",0,0,0,0,"32,335",0,"41,728",0,"9,731,169",0,"9,725,777",0,447,"4,746,809","4,983,901",12,"748,574","355,726","311,802","81,046","471,630","215,554","198,000","58,076","24,628",0,"31,765",0,"9,714,717","6,661,278",16.9,0,0,"6,657,021",21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,IA,"983,345",0,0,0,0,"31,167",0,"40,496",0,"753,860",0,"753,292",0,0,"432,060","321,681",119,"135,118","60,308","44,210","30,600","89,368","36,242","29,033","24,093","23,894",0,"31,022",0,"760,793","557,426",17.7,0,0,"557,010",22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,MA,"2,296,020",0,0,0,0,"33,312",0,"41,447",0,"1,884,139",0,"1,882,829",0,0,"929,636","954,471",32,"302,367","135,511","122,074","44,782","182,474","76,996","70,432","35,046","27,336",0,"33,988",0,"1,868,321","1,306,343",19,0,0,"1,305,376",23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,PA,"4,280,055",0,0,0,0,"33,433",0,"42,096",0,"2,948,581",0,"2,946,480",0,0,"1,546,072","1,402,433",76,"392,453","201,664","172,820","17,969","232,993","117,326","102,592","13,075","23,032",0,"28,980",0,"2,952,668","2,027,725",15.8,0,0,"2,026,143",19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,GA,"3,155,155",0,0,0,0,"29,717",0,"38,888",0,"2,133,517",0,"2,132,955",0,0,"1,202,563","930,760",194,"117,349","68,499","36,310","12,540","72,093","40,448","22,126","9,519","20,094",0,"26,289",0,"2,105,968","1,287,231",12.1,0,0,"1,286,806",15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,DC,"310,065",0,0,0,0,"43,934",0,"53,683",0,"202,090",0,"202,076",0,0,"78,742","123,348",0,"7,708","3,709","3,140",859,"5,277","2,312","2,232",733,"28,635",0,"34,987",0,"130,372","87,114",12.3,0,0,"87,107",15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,RP,"14,600",0,0,0,0,"81,532",0,"104,532",0,"8,185",0,"8,185",0,0,"8,184",1,0,0,0,0,0,0,0,0,0,"45,708",0,"58,602",0,"8,270","5,144",28.7,0,0,"5,144",36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,ME,"465,150",0,0,0,0,"34,604",0,"42,465",0,"334,449",0,"334,289",0,0,"173,842","160,587",20,"36,417","16,333","14,390","5,694","23,256","9,593","9,428","4,235","24,881",0,"30,518",0,"340,564","229,251",17.1,0,0,"229,140",20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,AL,"1,469,100",0,0,0,0,"29,962",0,"38,510",0,"1,000,031",0,"999,773",0,0,"524,700","475,331",0,"77,816","41,907","26,300","9,609","48,873","25,243","17,168","6,462","20,396",0,"26,207",0,"1,023,929","674,810",13.8,0,0,"674,569",17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,KY,"1,435,555",0,0,0,0,"32,132",0,"41,433",0,"1,082,228",0,"1,081,862",0,2,"567,872","514,294",60,"92,855","42,752","27,032","23,071","63,015","26,750","17,584","18,681","24,224",0,"31,224",0,"1,111,487","737,443",16.5,0,0,"737,140",21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,AZ,"2,392,275",0,0,0,0,"32,867",0,"42,428",0,"1,930,999",0,"1,928,259",0,0,"856,528","1,074,084",387,"103,325","48,675","30,744","23,906","75,672","34,518","21,880","19,274","26,529",0,"34,198",0,"1,887,723","1,277,294",17.5,0,0,"1,275,431",22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,MP,"43,610",0,0,0,0,"76,667",0,"98,292",0,"19,225",0,"19,220",0,0,"2,074","17,151",0,1,0,0,1,1,0,0,1,"33,798",0,"43,320",0,"19,222","11,256",19.8,0,0,"11,252",25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,DE,"327,635",0,0,0,0,"33,646",0,"42,539",0,"237,669",0,"237,599",0,0,"116,785","120,857",27,"35,231","11,199","8,142","15,890","24,189","6,623","5,131","12,435","24,407",0,"30,849",0,"232,148","149,940",15.4,0,0,"149,887",19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,AS,"29,450",0,0,0,0,"52,883",0,"67,799",0,"21,079",0,"20,797",0,0,"4,905","16,174",0,0,0,0,0,0,0,0,0,"37,851",0,"47,879",0,"21,202","13,029",23.4,0,0,"12,832",29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,ID,"525,115",0,0,0,0,"29,384",0,"39,221",0,"418,956",0,"418,950",0,13,"223,002","195,808",133,"26,344","8,198","4,629","13,517","16,284","4,757","2,857","8,670","23,444",0,"31,291",0,"423,555","270,724",15.1,0,0,"270,715",20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,CO,"1,847,780",0,0,0,0,"32,087",0,"41,069",0,"1,462,053",0,"1,461,508",0,0,"717,090","744,601",362,"125,164","52,732","40,513","31,919","81,085","32,289","25,717","23,079","25,388",0,"32,484",0,"1,462,035","954,066",16.6,0,0,"953,642",21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,MI,"3,148,950",0,0,0,0,"31,531",0,"40,150",0,"2,423,899",0,"2,423,372",0,0,"1,055,747","1,368,152",0,"255,536","122,137","69,265","64,134","173,486","77,147","46,141","50,198","24,271",0,"30,899",0,"2,465,522","1,562,225",15.6,0,0,"1,561,857",19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,NJ,"2,780,910",0,0,0,0,"31,309",0,"40,050",0,"2,249,861",0,"2,247,525",0,0,"1,206,977","1,042,409",475,"231,636","112,073","93,808","25,755","144,317","68,125","57,842","18,350","25,330",0,"32,368",0,"2,346,671","1,555,002",17.5,0,0,"1,553,222",22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
